user_id,round_idx,song_id,track_name,rating
U0064,17,7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,5
U0064,18,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,2
U0064,19,1NhPKVLsHhFUHIOZ32QnS2,Secrets,5
U0064,20,0gb1J5UrTpzaU1s3nupgCd,No Money,3
U0064,21,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,3
U0064,22,4LhgwcTWwJQc6DFTkLXVEc,Legends Never Die,3
U0064,23,54KFQB6N4pn926IUUYZGzK,To Build A Home,5
U0064,24,3JsydWaf2Ev4ehaLUjj3SY,Confident,4
U0064,25,2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,5
U0064,26,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,5
U0064,27,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,3
U0064,28,6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,1
U0064,29,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,4
U0064,30,76cy1WJvNGJTj78UqeA5zr,IDGAF,1
U0064,31,3AJwUDP919kvQ9QcozQPxg,Yellow,3
U0064,32,1prZ0pr6XoRCxcrC3MCL0M,Everywhere,2
U0064,33,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,4
U0064,34,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,2
U0064,35,2ogKhhoMClkFXek7ZgxAhN,Shameless,3
U0064,36,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,5
U0064,37,0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,5
U0065,1,1Jaah2tmN9Hv81A87KZ1MU,Torn,4
U0065,2,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,5
U0065,3,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),2
U0065,4,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,2
U0065,5,5g9lS8deSIxItFBmZRC4vN,Ambitionz Az A Ridah,1
U0065,6,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,3
U0065,7,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,5
U0065,8,3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,5
U0065,9,5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,5
U0065,10,6bvZRLLkBKkmgpBJTTj3QK,How You Like That,3
U0065,11,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,5
U0065,12,7F25roCtYi55JouckaayPC,Judas,5
U0065,13,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,2
U0065,14,0qvzXomUDJVaUboy2wMfiS,This Town,4
U0065,15,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),4
U0065,16,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,5
U0065,17,2ixsaeFioXJmMgkkbd4uj1,Budapest,5
U0065,18,4SgRoETpc8GEkVgBh5OrZs,Black Beatles,1
U0065,19,5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,1
U0065,20,6hmhG1b4LEyNuashVvuIAo,Never Forget You,4
U0065,21,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),4
U0065,22,2p8IUWQDrpjuFltbdgLOag,After Hours,3
U0065,23,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",4
U0065,24,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),1
U0065,25,6YwLgicpvVuMt1eE2OldwQ,Five More Hours,4
U0065,26,6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,1
U0065,27,7x8dCjCr0x6x2lXKujYD34,The Pretender,5
U0065,28,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),1
U0065,29,04sN26COy28wTXYj3dMoiZ,Bored,5
U0066,1,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),5
U0066,2,1oAwsWBovWRIp7qLMGPIet,Apocalypse,3
U0066,3,2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,1
U0066,4,7MXVkk9YMctZqd1Srtv4MB,Starboy,1
U0066,5,2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,1
U0066,6,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,3
U0066,7,0BxE4FqsDD1Ot4YuBXwAPp,505,5
U0066,8,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),4
U0066,9,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,5
U0066,10,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,4
U0066,11,047fCsbO4NdmwCBn8pcUXl,Marvins Room,4
U0066,12,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,3
U0066,13,5yVIlYEHZxQVLyInCdldoS,Impossible,4
U0066,14,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,2
U0066,15,5lnn4Z6EiS6JteADLcJNr0,pick up the phone,2
U0066,16,6YwLgicpvVuMt1eE2OldwQ,Five More Hours,3
U0066,17,5hM5arv9KDbCHS0k9uqwjr,Borderline,2
U0066,18,1Qiz4CnId2dgwbDdudGavl,Maneater,1
U0066,19,63SevszngYpZOwf63o61K4,Nevermind,3
U0066,20,3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,5
U0066,21,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,3
U0066,22,2iUXsYOEPhVqEBwsqP70rE,Youngblood,2
U0066,23,7dt6x5M1jzdTEt8oCbisTK,Better Now,1
U0066,24,2uP6t2J5MEwhr9rDkAAzwh,Get You (feat. Kali Uchis),3
U0066,25,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,2
U0066,26,1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,5
U0066,27,5fdNHVZHbWB1AaXk4RBGVD,Just the Two of Us,1
U0066,28,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,5
U0066,29,273QnyCvJB65rScHJ1nPZb,Make You Feel My Love,5
U0066,30,2lIgUGoKAZUBfd2LmcHZIC,Bloody Mary,1
U0066,31,00rWSNdwbL4Qot3qZBcdJ7,Wait a Minute!,1
U0066,32,1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),2
U0066,33,4iz9lGMjU1lXS51oPmUmTe,Homecoming,2
U0066,34,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],4
U0066,35,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),4
U0066,36,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,2
U0066,37,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,2
U0066,38,6GG73Jik4jUlQCkKg9JuGO,The Middle,5
U0067,1,0IJUKNbnxD7ODsF7hh1AAV,Lovefool,3
U0067,2,4rHZZAmHpZrA3iH5zx8frV,Mirrors,5
U0067,3,7vu0JkJh0ldukEYbTVcqd0,Issues,3
U0067,4,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,3
U0067,5,5yDL13y5giogKs2fSNf7sj,Glad You Came,4
U0067,6,1rIKgCH4H52lrvDcz50hS8,Lush Life,3
U0067,7,1nahzW3kfMuwReTka28tH5,Hold On,3
U0067,8,7k4t7uLgtOxPwTpFmtJNTY,Tusa,1
U0067,9,3G69vJMWsX6ZohTykad2AU,One,2
U0067,10,7BKLCZ1jbUBVqRi2FVlTVw,Closer,3
U0067,11,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,2
U0067,12,6habFhsOp2NvshLv26DqMb,Despacito,4
U0067,13,2VOomzT6VavJOGBeySqaMc,Disturbia,5
U0067,14,57bgtoPSgt236HzfBOd8kj,Thunderstruck,2
U0067,15,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,4
U0067,16,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,4
U0067,17,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,1
U0067,18,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,2
U0067,19,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,3
U0067,20,6lOWoTqVnAWXchddtTH31W,Leave a Light On,3
U0067,21,4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,5
U0067,22,2p8IUWQDrpjuFltbdgLOag,After Hours,3
U0067,23,4rmFRTmHa2bWUmMLIRVEXQ,Uptown Funk,2
U0067,24,0sXvAOmXgjR2QUqLK1MltU,La Bicicleta,3
U0067,25,5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,2
U0067,26,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,5
U0067,27,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,4
U0067,28,43zdsphuZLzwA9k4DJhU0I,when the party's over,3
U0067,29,2DEZmgHKAvm41k4J3R2E9Y,Safaera,5
U0067,30,6Fba9RZtC6vTY814JToDtP,Jump,3
U0067,31,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,4
U0067,32,73SpzrcaHk0RQPFP73vqVR,No Time To Die,3
U0067,33,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,5
U0067,34,47UFoOuvrkt4khE7c5aap6,Cradles,3
U0067,35,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,5
U0067,36,4PhsKqMdgMEUSstTDAmMpg,Often,2
U0067,37,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),2
U0067,38,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,3
U0068,1,2usrT8QIbIk9y0NEtQwS4j,Intro,2
U0068,2,1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,5
U0068,3,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),4
U0068,4,7KbF6AdprOXEEHlsq11Z6d,11 PM,5
U0068,5,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,4
U0068,6,4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,2
U0068,7,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,3
U0068,8,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,2
U0068,9,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,4
U0068,10,54ipXppHLA8U4yqpOFTUhr,Bones,5
U0068,11,4R2kfaDFhslZEMJqAFNpdd,cardigan,5
U0068,12,1JBgWfT7LtGDVqkZLnTIUr,I Love It,5
U0068,13,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,5
U0068,14,1htQDV8JxSuXG2QsNj5ttr,Last Friday Night (T.G.I.F.),2
U0068,15,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,4
U0068,16,6f3Slt0GbA2bPZlz0aIFXN,The Business,5
U0068,17,3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,5
U0068,18,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),5
U0068,19,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,2
U0068,20,2USlegnFJLrVLpoVfPimKB,Thunder,5
U0068,21,6rmXhRIemCTPyMYZRDN7Qg,Black Magic,3
U0068,22,2tnVG71enUj33Ic2nFN6kZ,Ride It,5
U0068,23,4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,2
U0068,24,63SevszngYpZOwf63o61K4,Nevermind,4
U0068,25,3JsydWaf2Ev4ehaLUjj3SY,Confident,4
U0068,26,0dE0TVR4av3kNDHLmKwu3n,Sweet but Psycho,5
U0068,27,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,5
U0068,28,37l31PrCNsg8baUjarNAi9,I Can't Handle Change,2
U0068,29,7v8WAn8jCdHiNhQMdnY1bt,Broccoli (feat. Lil Yachty),1
U0068,30,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,5
U0068,31,0nhBKubnVz9yFNNprBniWz,YOUTH,4
U0068,32,3hlksXnvbKogFdPbpO9vel,Super Bass,1
U0068,33,3LlmKSHR3Rs0Y3KHQLAYDk,Alone,5
U0068,34,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,2
U0068,35,4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,2
U0068,36,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),1
U0068,37,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,1
U0068,38,57TEkZN3f84tFJFHFrD4pO,Whiskey Glasses,4
U0068,39,4TCL0qqKyqsMZml0G3M9IM,Telephone,2
U0068,40,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,5
U0068,41,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,3
U0068,42,3it2BvJfyhPEWF3kD2TZJ1,It's Beginning to Look a Lot like Christmas,5
U0068,43,1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",4
U0068,44,4cH7XOPBjVUD5Mwo9F2TVz,Love Myself,3
U0068,45,6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,2
U0068,46,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",2
U0068,47,7cyGxmLnHWlwt41cr2RZzG,Do It To It,5
U0068,48,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,3
U0069,1,4jAIqgrPjKLTY9Gbez25Qb,Lights Up,4
U0069,2,0snQkGI5qnAmohLE7jTsTn,Toxicity,2
U0069,3,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,4
U0069,4,45Egmo7icyopuzJN0oMEdk,Love Lies,2
U0069,5,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,4
U0069,6,7uoFMmxln0GPXQ0AcCBXRq,Snowman,5
U0069,7,42qNWdLKCI41S4uzfamhFM,Duvet,3
U0069,8,3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),5
U0069,9,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),2
U0069,10,4ml4WlnHDEpOK8HRVYTCWf,drivers license,4
U0069,11,6xAk6hXb4VUC1qgfFdGQbg,Truth Hurts,1
U0069,12,21NCGGNi8fWoHT1rWYFTbr,Let You Down,2
U0069,13,0GO8y8jQk1PkHzS31d699N,Tongue Tied,3
U0069,14,4lH6nENd1y81jp7Yt9lTBX,Solo,2
U0069,15,6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,2
U0069,16,3FvHoTnf3WWKLm3lHVNaOI,For The Night (feat. Lil Baby & DaBaby),3
U0069,17,0N3W5peJUQtI4eyR6GJT5O,King Kunta,1
U0069,18,1XGmzt0PVuFgQYYnV2It7A,Payphone,2
U0069,19,2J6OF7CkpdQGSfm1wdclqn,Clouded,2
U0069,20,48O0GrGJWml3DzHhC5sJ7a,Karma Chameleon,2
U0069,21,75IQVo8hqI1iwVZyvkN2VT,Show Me How,5
U0069,22,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,2
U0069,23,7EQGXaVSyEDsCWKmUcfpLk,Die Young,4
U0069,24,0SGkqnVQo9KPytSri1H6cF,Bounce Back,2
U0069,25,67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),3
U0069,26,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,2
U0069,27,4tYFy8ALRjIZvnvSLw5lxN,Party,2
U0070,1,152lZdxL1OR0ZMW6KquMif,Location,5
U0070,2,43VXG87ajppI8mO1Mxo8vu,FEFE (feat. Nicki Minaj & Murda Beatz),5
U0070,3,7yq4Qj7cqayVTp3FF9CWbm,Riptide,3
U0070,4,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),5
U0070,5,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,2
U0070,6,47EiUVwUp4C9fGccaPuUCS,DÁKITI,5
U0070,7,2N8m6CYs74qQO4mjVcXO30,Dance Monkey,5
U0070,8,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,1
U0070,9,0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,1
U0070,10,7wBJfHzpfI3032CSD7CE2m,STARGAZING,5
U0070,11,1tg0hS3Vw3HpKYD6FIGgDn,The Nights,5
U0070,12,1vPaFVYwBaI47DHigQHFPp,What A Time,4
U0070,13,3BtuIIrQlkujKPuWF2B85z,Too Good,4
U0070,14,6Nle9hKrkL1wQpwNfEkxjh,Chanel,5
U0070,15,00tt5cGPLbLjzupsKnZopj,"i hate u, i love u",4
U0070,16,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),1
U0070,17,3hUxzQpSfdDqwM3ZTFQY0K,august,5
U0070,18,006aTr4KxDs9zELves3ipi,Maniac,5
U0070,19,5YglDyAzDsnpDa6hlGzltg,Low,5
U0070,20,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,5
U0070,21,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),5
U0070,22,0TAmnCzOtqRfvA38DDLTjj,Little Things,2
U0070,23,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,5
U0070,24,3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),5
U0070,25,5ihS6UUlyQAfmp48eSkxuQ,Landslide,1
U0070,26,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),5
U0070,27,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,5
U0070,28,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),4
U0070,29,1jUkHIMc7UaJQuzWe5Iop2,Sweet Disposition,1
U0070,30,0g5EKLgdKvNlln7TNqBByK,Middle,4
U0070,31,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,3
U0070,32,0ch8PUB8JRTMJqmdmfY46U,Photograph,2
U0070,33,3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,5
U0070,34,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),3
U0070,35,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,5
U0070,36,3M0lSi5WW79CXQamgSBIjx,Swim,5
U0070,37,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,5
U0070,38,4MagTPnkPiDuIa4P8GtW1b,I Like Me Better,5
U0070,39,5NvOZCjZaGGGL597exlQWv,Line Without a Hook,5
U0070,40,1hewNsVmijBqjKvFRQfk4m,bad guy,5
U0070,41,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,5
U0070,42,2MvvoeRt8NcOXWESkxWn3g,Ribs,3
U0070,43,456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,2
U0070,44,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,4
U0071,1,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,5
U0071,2,3B3eOgLJSqPEA0RfboIQVM,Skinny Love,5
U0071,3,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,3
U0071,4,1aXV8GrmQLvgoFtBPERP7E,Jealous,3
U0071,5,12KUFSHFgT0XCoiSlvdQi4,Break Free,5
U0071,6,0Jlcvv8IykzHaSmj49uNW8,the 1,1
U0071,7,4T6FWA703h6H7zk1FoSARw,New Light,3
U0071,8,2iUXsYOEPhVqEBwsqP70rE,Youngblood,3
U0071,9,6RiiSy9GzSwiyDEJDiMuKe,Something About You,2
U0071,10,1htQDV8JxSuXG2QsNj5ttr,Last Friday Night (T.G.I.F.),5
U0071,11,0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),5
U0071,12,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,5
U0071,13,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),5
U0071,14,3GpbwCm3YxiWDvy29Uo3vP,Right Round,5
U0071,15,55h7vJchibLdUkxdlX3fK7,Treasure,4
U0071,16,64yrDBpcdwEdNY9loyEGbX,21 Guns,5
U0071,17,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),3
U0071,18,5W83ErFkO3aKAIS1WMi6u0,Secreto,2
U0071,19,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,3
U0071,20,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,3
U0071,21,6gBFPUFcJLzWGx4lenP6h2,goosebumps,3
U0071,22,5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),1
U0071,23,1KzGj3xvi9IiY05kBlkm2G,Bad Things (with Camila Cabello),2
U0071,24,1VNWaY3uNfoeWqb5U8x2QX,Lonely Day,5
U0071,25,3nnG7AM9QopHVPEuLX3Khk,Let It Go,4
U0071,26,3hRV0jL3vUpRrcy398teAU,The Night We Met,5
U0071,27,0M3HkE321xpCbCYqVKzr1q,It Will Rain,5
U0071,28,4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,5
U0072,1,1jUkHIMc7UaJQuzWe5Iop2,Sweet Disposition,5
U0072,2,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,3
U0072,3,0N3W5peJUQtI4eyR6GJT5O,King Kunta,4
U0072,4,6php91A59VFhwtv6qU6Bkh,Wannabe,5
U0072,5,4rHZZAmHpZrA3iH5zx8frV,Mirrors,5
U0072,6,0ABEVL7pgQLokhBcNJmozw,Worth It,3
U0072,7,60ynsPSSKe6O3sfwRnIBRf,Streets,5
U0072,8,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,5
U0072,9,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love,5
U0072,10,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,4
U0072,11,0W4NhJhcqKCqEP2GIpDCDq,Love,5
U0072,12,3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),2
U0072,13,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,3
U0072,14,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,4
U0072,15,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),4
U0072,16,0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",4
U0072,17,7iXr5Ke8gBteNYwNe0UENp,Hymn for the Weekend,2
U0072,18,2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),2
U0072,19,7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,3
U0072,20,4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,5
U0072,21,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),5
U0072,22,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,4
U0072,23,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,4
U0072,24,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,4
U0072,25,37R0bQOQj5a7DOqh1TGzvB,One Call Away,3
U0072,26,3ZZq9396zv8pcn5GYVhxUi,Down Under,3
U0072,27,6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,5
U0072,28,0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),4
U0072,29,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,5
U0072,30,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,4
U0072,31,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,5
U0072,32,1iRvhKiXRElIH2Uf4gd95P,Dueles,4
U0072,33,3nef5W8jTkXrOKgCu4kmq7,Dangerous Woman,4
U0072,34,0vur7myNcfUymUt6mHhNZe,How You Remind Me,4
U0072,35,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4
U0073,1,02wjCiDkdPubmmlAOhSgDF,Wrecking Ball,1
U0073,2,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,2
U0073,3,3C0nOe05EIt1390bVABLyN,On The Floor,5
U0073,4,61OJxhoY3Ix50rYVKo8zRK,Can I Call You Tonight?,4
U0073,5,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,4
U0073,6,3xKsf9qdS1CyvXSMEid6g8,Pink + White,5
U0073,7,5eqK0tbzUPo2SoeZsov04s,Bank Account,3
U0073,8,0JP9xo3adEtGSdUEISiszL,Moonlight,2
U0073,9,751srcHf5tUqcEa9pRCQwP,Tek It,4
U0073,10,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,5
U0073,11,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",3
U0073,12,3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,4
U0073,13,3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""",5
U0073,14,1hYJmXDwaKAPyR81MJ8hAx,Traicionera,3
U0073,15,12KUFSHFgT0XCoiSlvdQi4,Break Free,5
U0073,16,0OTO8ZF2YqFQVw9hnZylTd,"What Is Love - 7"" Mix",1
U0073,17,3JjnGLK8IxkNLvo8Lb3KOM,18,5
U0073,18,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1
U0073,19,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,5
U0073,20,0FB5ILDICqwK6xj7W1RP9u,Hall of Fame,5
U0073,21,3hwuHzRicnu6Ji9i1JLzor,Paranoid,4
U0073,22,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,4
U0073,23,45aBsnKRWUzhwbcqOJLwfe,This Is Me,4
U0073,24,1rqqCSm0Qe4I9rUvWncaom,High Hopes,5
U0073,25,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,2
U0073,26,50nfwKoDiSYg8zOCREWAm5,Shivers,3
U0073,27,3ia3dJETSOllPsv3LJkE35,California Love - Original Version,1
U0073,28,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),4
U0073,29,2nLtzopw4rPReszdYBJU6h,Numb,3
U0073,30,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,3
U0073,31,6sJ7lnREdD6I8UlVQiuDWZ,See You Again,2
U0073,32,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,5
U0073,33,1v6svH1Fyx9C1nIt1mA2DT,All I Want,3
U0073,34,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,4
U0073,35,5jnxxpX2834SB6LJ0S73Uz,Lollipop,1
U0073,36,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,1
U0073,37,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),5
U0073,38,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,4
U0073,39,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,3
U0073,40,0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,2
U0073,41,1zB4vmk8tFRmM9UULNzbLB,Thunder,5
U0074,1,2DEZmgHKAvm41k4J3R2E9Y,Safaera,1
U0074,2,1ixbwbeBi5ufN4noUKmW5a,Paper Planes,5
U0074,3,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,5
U0074,4,40x5K8xyIWVmSeUrYjj0os,Lost on You,5
U0074,5,5CZ40GBx1sQ9agT82CLQCT,traitor,3
U0074,6,2jpKZFnBk98Ud3EoZiBOTf,Here With Me,3
U0074,7,5h5tBFnbcVioFXiOixTn6E,"Bitch, Don’t Kill My Vibe",3
U0074,8,3l9CW99AHtExIRV4hW2N5m,Misery Business,5
